@relation twit_classification

@attribute 1st_person_pro numeric
@attribute 2nd_person_pro numeric
@attribute 3rd_person_pro numeric
@attribute coord_conj numeric
@attribute past_verb numeric
@attribute future_tense numeric
@attribute comma numeric
@attribute colon numeric
@attribute dash numeric
@attribute parenthese numeric
@attribute ellipse numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute slang numeric
@attribute all_upper_word numeric
@attribute avg_sent_len numeric
@attribute avg_token_len numeric
@attribute num_of_sent numeric
@attribute twit {Britney-Spears,Justin-Bieber,Katy-Perry,Lady-Gaga,Rihanna,Taylor-Swift}

@data
1,0,1,2,0,1,0,0,0,0,2,5,0,0,0,0,1,7.000000,2.958333,3,Katy-Perry
2,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,25.000000,3.814815,1,Katy-Perry
1,0,2,1,0,0,0,2,0,0,0,7,0,1,0,0,1,3.800000,2.434783,5,Katy-Perry
1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,5.000000,3.583333,2,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,8,0,1,1,0,0,12.500000,3.074074,2,Katy-Perry
4,1,0,0,1,0,0,0,0,0,2,3,0,4,0,3,0,6.500000,3.344828,4,Katy-Perry
0,0,0,0,0,0,0,4,0,0,0,12,0,1,0,0,6,7.333333,3.222222,3,Katy-Perry
0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5.000000,3.461538,2,Katy-Perry
0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,3.000000,3.714286,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,6,7.000000,4.000000,1,Katy-Perry
0,1,1,1,0,0,0,0,0,0,2,5,0,0,0,0,0,15.000000,3.611111,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000000,2.000000,1,Katy-Perry
0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,0,1,18.000000,3.666667,1,Katy-Perry
0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,5,7.000000,3.800000,2,Katy-Perry
0,0,0,1,0,0,1,0,0,0,1,5,4,1,0,0,1,5.500000,3.538462,4,Katy-Perry
0,3,0,0,0,0,1,1,0,0,1,6,1,3,0,3,0,5.750000,2.615385,4,Katy-Perry
1,0,0,3,0,0,0,1,0,0,1,5,0,0,1,0,1,8.000000,3.000000,3,Katy-Perry
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.000000,2.500000,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.500000,2.875000,2,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,1,4.333333,3.733333,3,Katy-Perry
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.000000,4.000000,1,Katy-Perry
0,3,0,0,0,0,0,0,0,0,0,9,0,2,0,3,0,15.500000,3.250000,2,Katy-Perry
0,1,1,0,0,0,0,0,1,0,0,5,1,2,0,1,1,6.333333,2.772727,3,Katy-Perry
0,0,1,1,0,0,1,0,0,0,0,8,1,1,0,0,1,19.000000,3.590909,1,Katy-Perry
0,0,1,1,1,0,2,0,0,0,0,6,5,2,0,0,3,13.000000,3.100000,2,Katy-Perry
0,0,2,0,0,0,0,0,2,0,2,6,2,1,0,1,10,7.000000,2.166667,4,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4.000000,3.800000,1,Katy-Perry
0,2,0,0,1,0,0,1,0,0,0,12,1,1,0,2,7,6.333333,4.047619,3,Katy-Perry
0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,5,9.500000,4.227273,2,Katy-Perry
0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,10.000000,3.666667,1,Katy-Perry
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.000000,2.363636,1,Katy-Perry
0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3.666667,2.250000,3,Katy-Perry
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,2.500000,3.000000,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.000000,3.000000,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,1.625000,3.000000,8,Katy-Perry
2,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,8.000000,3.235294,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3.500000,3.444444,2,Katy-Perry
2,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,19.000000,3.523810,1,Katy-Perry
1,0,0,1,0,2,0,0,0,0,1,0,2,2,0,0,1,5.000000,2.692308,2,Katy-Perry
0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2.500000,2.000000,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4.500000,3.600000,2,Katy-Perry
0,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,1,3.000000,2.200000,2,Katy-Perry
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.000000,3.666667,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.000000,4.166667,1,Katy-Perry
1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,6.500000,3.437500,2,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,4.000000,2.357143,3,Katy-Perry
3,1,0,0,1,1,2,0,0,2,0,5,2,2,0,2,1,7.666667,2.821429,3,Katy-Perry
2,0,1,1,2,0,3,0,0,0,0,8,1,1,1,1,3,29.000000,3.000000,1,Katy-Perry
1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5.500000,3.307692,2,Katy-Perry
1,0,0,0,1,0,1,0,0,0,0,11,8,0,0,0,2,9.000000,3.000000,3,Katy-Perry
1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,12,8.000000,2.888889,2,Katy-Perry
2,1,0,1,1,0,1,1,0,0,1,11,0,0,0,1,2,23.000000,3.571429,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.000000,5.666667,1,Katy-Perry
2,1,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,26.000000,3.857143,1,Katy-Perry
1,0,0,1,0,0,1,0,0,0,2,4,0,2,0,1,1,4.500000,3.050000,4,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000000,2.666667,1,Katy-Perry
1,0,0,0,1,0,2,0,0,0,0,6,1,0,0,0,0,7.500000,3.100000,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.000000,2.500000,1,Katy-Perry
1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,5.000000,2.750000,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.000000,2.500000,1,Katy-Perry
0,0,0,0,1,0,0,1,0,0,0,5,0,2,0,0,1,11.000000,4.384615,1,Katy-Perry
0,1,0,0,0,0,0,0,1,0,2,7,2,1,1,0,0,6.333333,3.500000,3,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,2,6.000000,3.000000,3,Katy-Perry
0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,3,9.000000,3.571429,2,Katy-Perry
0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,7.000000,2.375000,2,Katy-Perry
0,0,1,0,1,0,0,0,0,0,2,4,1,1,0,0,2,5.000000,3.071429,2,Katy-Perry
0,0,2,1,1,0,0,1,0,0,0,5,0,1,0,0,1,14.000000,3.750000,1,Katy-Perry
0,1,0,1,0,1,1,1,0,0,1,5,0,1,0,0,0,10.500000,3.458333,2,Katy-Perry
0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2.666667,2.400000,3,Katy-Perry
0,4,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,5.250000,3.217391,4,Katy-Perry
0,0,0,1,0,0,3,0,0,0,1,5,5,1,0,0,0,24.000000,3.275862,1,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.000000,2.777778,1,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.000000,3.555556,1,Katy-Perry
0,2,0,0,0,0,0,1,0,0,0,4,3,1,0,3,1,4.800000,2.807692,5,Katy-Perry
1,0,0,0,1,1,0,0,0,0,1,6,0,0,1,1,0,5.000000,2.739130,4,Katy-Perry
1,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,3,6.000000,3.142857,2,Katy-Perry
0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,2.500000,2.571429,2,Katy-Perry
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5.000000,3.444444,3,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,4.000000,3.000000,3,Katy-Perry
0,1,1,1,0,0,2,1,0,0,0,8,0,0,0,1,2,10.500000,2.692308,2,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6.000000,2.777778,1,Katy-Perry
1,0,2,0,1,0,2,1,0,0,1,4,1,1,1,0,2,28.000000,3.181818,1,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.500000,4.307692,2,Katy-Perry
0,0,1,1,0,1,1,0,0,0,1,2,1,0,0,0,0,6.000000,3.066667,2,Katy-Perry
0,0,1,1,0,1,0,2,0,0,0,8,4,1,0,0,15,6.666667,2.666667,3,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,9.000000,3.636364,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5.000000,2.833333,1,Katy-Perry
0,1,0,1,0,0,0,0,0,0,0,7,2,2,0,2,3,7.666667,3.480000,3,Katy-Perry
1,0,0,1,0,0,0,1,0,0,0,6,0,3,0,0,1,5.500000,3.478261,4,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9.000000,2.400000,1,Katy-Perry
0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,1,6.500000,3.428571,2,Katy-Perry
0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,11.000000,2.714286,1,Katy-Perry
2,0,0,1,1,0,0,0,1,0,0,7,0,0,0,0,0,9.000000,3.631579,2,Katy-Perry
0,0,1,0,0,0,0,1,0,0,0,7,2,0,0,0,1,4.666667,3.562500,3,Katy-Perry
1,0,1,0,0,0,0,0,0,0,2,5,1,1,1,0,1,7.333333,2.423077,3,Katy-Perry
1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,7.000000,4.200000,2,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.000000,0.666667,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3.000000,2.833333,1,Katy-Perry
3,0,1,0,1,0,1,0,0,0,1,6,2,0,1,0,0,6.000000,2.642857,4,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,2,3.500000,2.666667,2,Katy-Perry
2,0,0,4,0,1,0,0,1,4,0,5,5,2,0,1,1,8.666667,2.428571,3,Katy-Perry
0,0,0,1,0,0,1,0,0,0,0,9,2,1,0,1,3,13.000000,3.344828,2,Katy-Perry
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.000000,2.800000,1,Katy-Perry
2,0,1,0,1,0,0,1,0,0,1,5,0,1,0,1,0,7.000000,2.277778,2,Katy-Perry
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.000000,3.444444,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000,7.000000,1,Katy-Perry
1,2,1,0,0,0,0,0,0,0,3,6,0,3,0,1,0,7.333333,3.173913,3,Katy-Perry
1,0,0,1,0,0,1,1,0,0,0,7,6,3,0,0,0,6.500000,2.900000,4,Katy-Perry
0,0,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,5.666667,3.714286,3,Katy-Perry
0,0,0,0,1,0,1,2,1,1,0,2,2,1,0,0,1,7.500000,2.666667,2,Katy-Perry
0,0,1,1,0,0,1,2,0,0,0,7,1,2,0,0,2,10.500000,3.481481,2,Katy-Perry
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,8.000000,3.333333,1,Katy-Perry
0,0,0,0,1,0,0,4,0,0,3,6,1,1,0,0,4,7.000000,2.761905,2,Katy-Perry
0,0,4,0,0,0,2,0,0,2,1,6,3,2,0,0,0,26.000000,3.406250,1,Katy-Perry
1,2,0,0,0,0,0,1,0,0,0,7,3,2,0,3,12,10.000000,2.960000,2,Katy-Perry
1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,9.000000,3.076923,1,Katy-Perry
0,0,1,2,0,0,1,0,0,0,0,5,3,0,0,0,2,25.000000,3.862069,1,Katy-Perry
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.000000,2.833333,1,Katy-Perry
1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,13.000000,3.800000,1,Katy-Perry
1,0,0,0,1,0,2,0,2,0,0,2,2,2,0,0,0,7.500000,2.444444,2,Katy-Perry
2,1,0,1,1,0,2,1,0,0,0,6,2,0,0,0,0,7.333333,3.076923,3,Katy-Perry
0,2,1,0,5,0,0,0,0,0,1,7,0,1,1,0,0,8.000000,3.720000,3,Katy-Perry
0,0,2,0,0,0,0,1,0,1,3,11,0,0,0,0,0,10.000000,3.200000,2,Katy-Perry
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000000,0.000000,1,Katy-Perry
2,0,1,0,0,0,0,0,0,2,1,3,0,4,2,0,1,18.000000,2.478261,1,Katy-Perry
0,1,2,0,0,0,0,1,0,1,1,3,0,1,0,0,0,16.000000,3.421053,1,Katy-Perry
2,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,14.000000,3.000000,1,Katy-Perry
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3.500000,2.250000,2,Katy-Perry
1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,4.000000,2.000000,2,Katy-Perry
0,0,0,1,0,0,0,1,0,0,0,8,1,0,0,0,0,3.666667,3.307692,3,Katy-Perry
2,0,1,0,0,0,1,1,0,0,0,6,2,0,1,0,5,8.500000,3.285714,2,Katy-Perry
0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0,3.000000,2.090909,2,Katy-Perry
2,1,0,0,0,0,1,0,0,0,1,3,0,1,1,0,0,21.000000,3.384615,1,Katy-Perry
1,2,0,0,2,1,2,0,0,0,0,6,0,3,1,2,1,7.000000,2.617647,4,Katy-Perry
1,1,0,0,0,0,1,0,0,0,0,6,2,1,0,0,0,16.000000,2.565217,1,Katy-Perry
1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,5.500000,3.615385,2,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,7.000000,2.333333,1,Katy-Perry
0,0,0,0,0,0,1,0,0,0,1,3,2,3,0,0,3,5.000000,3.705882,3,Katy-Perry
0,0,0,1,1,0,0,1,0,0,0,3,3,2,0,0,2,18.000000,3.318182,1,Katy-Perry
0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,15,9.000000,2.857143,2,Katy-Perry
1,1,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,7.500000,3.625000,2,Katy-Perry
0,0,0,0,0,0,1,2,0,1,0,3,1,1,0,0,2,4.500000,2.400000,2,Katy-Perry
0,1,0,1,0,2,0,0,0,0,0,11,0,2,0,2,6,13.000000,3.678571,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.000000,3.000000,1,Katy-Perry
1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,5.000000,3.000000,2,Katy-Perry
1,2,0,0,0,0,0,0,1,0,1,9,1,3,0,2,1,9.000000,3.064516,3,Katy-Perry
0,1,1,1,1,0,1,0,5,0,0,10,0,3,0,3,0,33.000000,2.944444,1,Katy-Perry
0,1,3,1,1,0,1,1,0,0,0,7,0,1,0,1,1,10.000000,3.869565,2,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.500000,0.000000,2,Katy-Perry
0,2,2,0,0,0,1,1,0,0,0,6,0,2,0,0,4,8.000000,3.153846,3,Katy-Perry
0,3,0,0,0,1,2,1,0,0,1,6,0,0,0,1,1,7.000000,2.925926,3,Katy-Perry
2,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,9.000000,3.600000,2,Katy-Perry
2,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,5.500000,4.166667,2,Katy-Perry
0,2,0,0,0,0,1,0,0,0,0,4,4,0,0,1,11,11.000000,2.357143,1,Katy-Perry
0,0,0,1,1,0,0,1,0,0,0,5,0,3,0,0,0,11.000000,3.500000,2,Katy-Perry
0,0,2,1,1,0,1,0,0,0,0,8,3,0,0,1,21,7.000000,2.741935,4,Katy-Perry
0,0,2,0,0,0,0,0,0,0,0,3,2,1,1,0,0,16.000000,3.421053,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,2.500000,2.900000,4,Katy-Perry
1,0,2,1,0,0,0,1,1,0,0,4,2,1,0,0,2,11.500000,2.760000,2,Katy-Perry
1,0,0,1,0,0,1,0,0,0,1,4,2,1,0,0,1,19.000000,3.230769,1,Katy-Perry
0,0,0,1,1,0,0,1,0,0,0,4,0,2,1,0,1,8.000000,3.333333,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2.000000,1.000000,1,Katy-Perry
1,0,0,0,1,0,0,2,0,1,4,3,1,1,0,0,1,3.166667,2.083333,6,Katy-Perry
1,3,1,0,3,0,0,1,0,1,3,3,0,0,0,0,2,4.500000,2.782609,4,Katy-Perry
1,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,8.666667,2.964286,3,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1,1,5.000000,3.055556,3,Katy-Perry
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,7.000000,2.750000,1,Katy-Perry
0,1,1,0,0,0,0,0,0,0,1,8,1,0,0,1,4,6.666667,3.086957,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.000000,4.000000,1,Katy-Perry
1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,2,3.666667,3.214286,3,Katy-Perry
2,1,0,1,0,0,0,0,0,0,1,9,1,1,1,1,0,12.000000,3.692308,2,Katy-Perry
1,0,0,1,0,0,2,0,0,0,1,6,1,0,0,0,0,10.500000,3.720000,2,Katy-Perry
0,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,5.000000,2.642857,2,Katy-Perry
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.000000,3.600000,1,Katy-Perry
0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2.000000,2.200000,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5.000000,3.000000,2,Katy-Perry
0,2,0,1,0,0,0,0,0,0,0,6,0,0,0,2,1,8.333333,3.148148,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.000000,1.500000,1,Katy-Perry
1,1,1,1,2,0,0,1,0,0,0,6,1,2,0,1,1,26.000000,3.666667,1,Katy-Perry
2,1,1,1,1,1,0,0,0,0,0,6,0,1,0,1,0,8.333333,3.846154,3,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2.000000,3.000000,1,Katy-Perry
1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,5.500000,2.714286,2,Katy-Perry
0,0,1,1,0,0,0,1,0,0,0,6,2,2,0,0,0,7.333333,3.153846,3,Katy-Perry
0,3,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,22.000000,3.875000,1,Katy-Perry
3,0,0,1,1,0,0,0,0,0,2,6,2,2,0,1,0,9.333333,3.206897,3,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.000000,1.600000,1,Katy-Perry
0,2,0,1,1,0,1,1,0,1,0,9,2,3,0,1,4,9.333333,2.909091,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,4.000000,2.444444,2,Katy-Perry
0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,5.500000,2.333333,2,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,14.000000,3.250000,1,Katy-Perry
1,0,0,0,2,0,1,0,0,0,2,4,0,2,0,0,0,8.666667,3.413793,3,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000000,2.000000,2,Katy-Perry
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.500000,2.833333,2,Katy-Perry
0,0,0,0,0,0,0,1,0,0,1,6,2,0,0,0,3,9.000000,2.666667,1,Katy-Perry
1,2,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,5.250000,3.000000,4,Katy-Perry
1,0,1,0,2,0,1,1,0,0,1,8,0,3,1,0,2,26.000000,3.620690,1,Katy-Perry
0,0,2,1,2,0,0,0,0,0,1,9,0,3,1,1,1,23.000000,3.720000,1,Katy-Perry
1,1,0,0,2,0,0,1,0,0,0,5,1,1,0,0,1,20.000000,3.739130,1,Katy-Perry
0,1,1,1,0,0,0,2,0,0,0,4,2,1,0,1,2,4.333333,3.375000,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,1,Katy-Perry
0,0,1,0,0,0,1,0,0,0,3,5,1,1,0,0,2,4.500000,2.333333,4,Katy-Perry
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.000000,3.666667,1,Katy-Perry
1,1,0,0,0,0,0,2,0,1,0,9,1,0,0,1,2,5.500000,3.470588,2,Katy-Perry
1,0,0,0,1,0,0,1,0,0,0,2,0,1,2,0,0,9.000000,3.000000,1,Katy-Perry
2,2,0,1,1,0,0,1,0,1,0,6,0,0,0,1,0,10.000000,2.772727,2,Katy-Perry
0,1,0,1,0,0,0,2,0,2,1,6,1,0,0,0,1,9.500000,2.750000,2,Katy-Perry
1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,4.500000,3.000000,2,Katy-Perry
0,3,0,3,0,0,1,0,0,0,0,4,0,1,2,1,0,24.000000,3.653846,1,Katy-Perry
0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,4.500000,3.000000,2,Katy-Perry
1,0,0,0,1,0,2,0,0,2,0,11,2,1,1,0,2,25.000000,3.212121,1,Katy-Perry
0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3.000000,3.571429,2,Katy-Perry
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000000,4.500000,1,Katy-Perry
3,1,0,1,1,0,0,0,0,0,0,8,1,2,0,2,0,9.000000,3.551724,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,2,6.666667,4.636364,3,Katy-Perry
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.500000,2.888889,2,Katy-Perry
0,0,1,0,2,0,0,0,0,0,0,4,0,0,1,0,1,6.500000,3.625000,2,Katy-Perry
2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,12.000000,2.600000,1,Katy-Perry
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.500000,3.800000,2,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,2,7.000000,2.200000,1,Katy-Perry
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3.000000,2.714286,2,Katy-Perry
1,0,0,0,4,0,2,0,0,0,2,7,1,4,0,0,0,13.000000,3.620690,2,Katy-Perry
0,1,1,0,0,0,0,0,0,0,0,10,1,0,0,1,5,6.666667,3.238095,3,Katy-Perry
0,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,16.000000,3.388889,1,Katy-Perry
1,1,0,1,1,0,0,0,0,0,1,7,5,1,0,1,0,8.666667,3.137931,3,Katy-Perry
1,0,2,1,0,0,1,0,0,0,0,6,1,0,1,0,5,13.500000,2.472222,2,Katy-Perry
1,2,0,0,0,0,1,1,0,1,0,5,2,1,0,1,1,5.750000,2.884615,4,Katy-Perry
1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,1,12.000000,3.923077,1,Katy-Perry
0,1,2,0,1,0,0,0,0,0,1,10,0,0,0,1,6,6.250000,3.066667,4,Katy-Perry
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,6.000000,3.000000,1,Katy-Perry
0,1,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,19.000000,2.840000,1,Katy-Perry
1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4.500000,2.909091,2,Katy-Perry
0,0,0,0,0,1,1,0,0,0,0,3,1,3,0,0,0,14.000000,3.500000,1,Katy-Perry
0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,1,1,6.000000,4.631579,3,Katy-Perry
0,1,0,0,0,0,1,0,0,2,0,10,0,1,0,1,0,21.000000,3.333333,1,Katy-Perry
0,0,1,0,0,0,1,0,0,0,1,3,0,2,0,0,1,4.500000,2.818182,2,Katy-Perry
0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,1,0,6.000000,2.785714,2,Katy-Perry
0,1,0,0,0,0,0,2,0,1,0,4,1,1,0,0,0,5.000000,2.842105,3,Katy-Perry
1,0,1,1,0,0,0,0,0,0,0,4,4,3,0,0,4,13.000000,3.785714,2,Katy-Perry
1,0,1,0,0,0,1,1,2,0,0,11,4,1,0,0,19,12.500000,2.633333,2,Katy-Perry
2,1,0,0,0,1,0,0,0,0,0,6,1,1,3,2,0,8.666667,3.333333,3,Katy-Perry
1,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,0,8.000000,2.550000,2,Katy-Perry
0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,11.000000,2.666667,1,Katy-Perry
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3.000000,2.400000,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.000000,4.500000,1,Katy-Perry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0,Katy-Perry
2,1,0,0,1,0,0,1,0,0,0,2,1,3,1,1,0,13.000000,3.103448,2,Lady-Gaga
0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,3.500000,3.400000,2,Lady-Gaga
0,1,0,1,0,1,1,0,1,0,0,3,2,1,0,0,0,8.500000,4.315789,2,Lady-Gaga
0,1,1,0,2,0,2,0,2,0,0,5,5,1,0,0,0,11.000000,3.125000,2,Lady-Gaga
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,11.500000,3.500000,2,Lady-Gaga
1,4,0,0,0,1,1,0,0,0,0,3,1,2,2,3,0,13.000000,3.407407,2,Lady-Gaga
1,0,1,1,0,1,3,0,1,0,0,4,3,1,0,1,0,22.000000,2.961538,1,Lady-Gaga
